query_id,response_id,url,domain
13725,33457,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13723,33441,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13718,33385,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13882,33573,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13863,33562,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13842,33499,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
13841,33555,https://www.dasca.org/newsroom/the-future-of-data-science-emerging-trends-for-2025-and-beyond,dasca.org
16379,40115,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16377,40130,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16333,40132,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
13725,33457,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
13718,33385,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16287,40150,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16079,39776,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16073,39859,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15992,39691,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15933,39739,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15893,39613,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15889,39649,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15887,39601,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15886,39606,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15868,39614,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
13864,33513,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
13842,33499,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16511,40266,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
16489,40253,https://graduate.northeastern.edu/knowledge-hub/data-science-careers-shaping-our-future/,northeastern.edu
15929,39689,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
15886,39606,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13725,33457,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13723,33441,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13718,33385,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13717,33407,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
15864,39625,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13882,33573,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13864,33513,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13863,33562,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13842,33499,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13841,33555,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13839,33511,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13830,33489,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13829,33554,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13828,33494,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
13827,33492,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16378,40160,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16374,40099,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16348,40113,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16346,40119,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16345,40067,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16344,40151,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16333,40132,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16287,40150,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16013,39717,https://www.interviewquery.com/p/data-science-masters-2025,interviewquery.com
16110,39818,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16105,39913,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13720,33396,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13719,33468,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13714,33460,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13712,33386,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13778,33416,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13776,33427,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13768,33415,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13762,33429,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13759,33488,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13753,33428,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13752,33417,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13751,33405,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13745,33444,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13744,33406,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13896,33537,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13890,33569,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13888,33572,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13884,33544,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13883,33539,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13877,33531,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13876,33528,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13869,33577,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13868,33545,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13861,33526,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13860,33556,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13858,33984,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13857,33566,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13856,33503,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13852,33564,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13846,33524,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13844,33487,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13843,33550,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13840,33533,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13828,33494,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13825,33478,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13824,33546,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13818,33463,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13816,33470,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13815,33543,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13812,33486,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13788,33435,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
13780,33414,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16103,39912,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16095,39811,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16094,39898,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16092,39855,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16081,39785,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16076,39792,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16070,39941,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16065,39820,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16042,39815,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16041,39809,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16039,39853,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16037,39737,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16036,39756,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16035,39754,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16034,39774,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16020,39804,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16017,39763,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16015,39735,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16013,39717,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
16008,39830,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15995,39730,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15985,39705,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15923,39700,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15921,39659,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15917,39749,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15915,39679,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15911,39690,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15910,39616,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15908,39686,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15907,39657,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15906,39624,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15905,39631,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15902,39635,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15898,39619,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15896,39684,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15895,39698,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15884,39602,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15865,39702,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15863,39580,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15860,39626,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15859,39558,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15858,39646,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15855,39552,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15847,39623,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15843,39541,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15839,39568,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15838,39528,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15837,39564,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15835,39539,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15833,39563,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15831,39554,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15824,39666,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
15820,39525,https://www.collegetransitions.com/blog/best-masters-in-data-science-programs/,collegetransitions.com
